chomeurs15-64ans;nombres_artisant;nombre_de-salarie;chomeurs15-24ans;CODGEO
97.9274611398964;0;8.81347150259068;0;1077
635;10;125;8;1078
319.04763293804;5.0042126656202;51.7518672194564;3.00252759937212;1079
300.437788018433;0;51.9400921658985;4.073732718894;1080
441.883971103422;30.4604370543083;51.1850720576316;6.03100149669409;1081
322.16572473625;4.9731383968726;71.1891582026869;5.96776607624712;1082
510.155902004454;49.0534521158129;63.7694877505568;6.86748329621381;1083
390;30;55;4;1084
192.984496124031;14.8449612403101;25.7312661498708;3.95865633074936;1085
145;10;18;1;1087
544.842444848126;15.9483588310519;70.0496500400392;6.94244979955193;1088
1037.37952152386;91.4414218055044;133.502453811936;11.2964342223746;1089
179.00237267915;25.4142696495064;26.1055385713273;1.95977504792013;1090
758.959072368086;63.6724801950279;110.596053800534;7.94399978105411;1092
2255.2073970646;166.768231289435;320.528095713773;25.2679138317325;1093
344.350147058067;12.1644314726421;52.300621290558;8.24780053812869;1094
372.638519949508;55.0882452127652;50.7676310941508;5.93299351024961;1095
551.433177217764;41.0144751647888;69.1386627355124;5.18756355604538;1096
483.526336877231;35.43031199349;68.4496224302253;7.58034585462733;1098
795;35;98;6;1099
60;0;10;0;1100
90;10;14;0;1101
532.192416594822;33.0141279977853;72.2880368440335;3.9920234493657;1102
880.336113332232;21.1076286920419;130.99726322631;9.38881451398758;1103
265;20;30;1;1104
854.449044821203;51.4535397715492;94.5334204514516;10.2294161641066;1105
74.1329479768787;0;15.8150289017341;1.97687861271676;1106
55;0;8;0;1107
515.860388656622;20.2298191630048;67.7698941960661;10.1149095815024;1108
1192.22677277859;45.6901752085852;206.00286375207;8.11976282162439;1109
65;15;6;0;1110
65;5;8;0;1111
250;15;25;1;1112
410.889842422198;35.0025119351946;65.160764992066;2.97718938666822;1113
263.811233619851;8.94275368202884;51.8679713557672;0.894275368202883;1114
703.946749565601;29.9548001187436;91.8613870308137;6.98945336104017;1115
212.494437893943;9.83716111661251;36.5878181849457;2.96558489621584;1116
84.4217687074829;14.8979591836735;8.93877551020408;1.98639455782313;1117
554.847304078082;63.8319907346466;86.1034096176824;4.91015313343435;1118
61.2413793103448;0;7.6551724137931;1.91379310344828;1121
547.51457263757;44.3930734571003;57.2177391224848;4.93256371745559;1123
295;25;37;6;1124
261.309788462753;20.1170826676997;51.2747383547087;5.02232273958473;1125
238.575127358538;31.8140973667344;37.7710207254176;2.97735259479954;1127
140;10;11;4;1128
145;10;17;1;1129
1147.86845051719;60.8620194516994;190.022199937251;13.0168442919781;1130
170;20;26;3;1133
841.115778286737;39.8589400456349;114.465262605872;4.97675054808138;1134
1145.79429574397;54.5822633443095;241.495666812444;5.2550122663013;1135
405.086781361995;25.0551047631518;57.8825043191492;6.98924141466042;1136
1611.42333845127;88.0792111392003;188.2795958076;30.1736492582606;1138
192.474014729199;25.3431981449896;25.3431981449895;1.01372792579958;1139
401.253794552447;20.0626897276224;52.1629932918182;3.00940345914336;1140
170.584862385321;9.74770642201834;29.2431192660551;0.974770642201835;1141
2405.05206119847;116.60858478538;254.595410114747;23.3217169570761;1142
4645.33456075749;279.552165526916;757.708749780817;37.1567069963177;1143
533.040275175589;44.2303574062493;89.1126101652848;5.90844471500171;1145
235;30;38;3;1146
222.222222222222;19.7530864197531;31.6049382716049;4.93827160493827;1147
909.507042253521;74.9593716143011;71.9609967497292;10.9940411700975;1148
515;40;80;5;1149
118.378378378378;0;26.6351351351351;0.986486486486486;1150
570;55;84;6;1151
391.026315789474;20.0526315789474;59.1552631578948;4.01052631578948;1152
1091.42064390044;60.2713522233504;209.020212798952;4.70618250687787;1153
65;0;8;3;1155
400.600394372043;20.6699548590631;56.7621115355101;2.06703506451121;1156
1124.34714425104;119.399696734624;157.209600700588;12.9349671462509;1157
520;10;98;10;1158
1674.6108039797;104.927020393442;204.159248800647;16.0481256066156;1159
5159.94861252627;168.342112656132;662.2225321917;50.1721369383021;1160
25.7692307692307;5.15384615384615;6.18461538461538;0;1162
1030;95;150;12;1163
815;35;110;7;1165
1193.10534784858;97.2563136762395;148.365203242325;12.664710265857;1166
358.466524413182;31.9737586248634;54.3418862361025;2.89862797017312;1167
294.789955391085;12.1921975746911;48.8143976905135;2.84386498227172;1169
555.776627909011;37.0549143207906;54.4908723627364;7.10947922168541;1170
461.388923831292;30.5735220097516;53.1248128490994;4.93357728606782;1171
6741.52217261189;295.614679558879;1047.28557278069;69.0253023174189;1173
85;5;16;0;1174
424.803050345272;20.3665929962794;48.6876674589347;6.09400114444358;1175
90;5;12;0;1177
960;65;145;7;1179
345;20;62;4;1180
663.175449495252;25.5467775695331;69.4870877638714;6.12918495942542;1181
662.219512195122;64.7282229965157;91.6153310104529;3.98327526132404;1183
370;30;57;7;1184
2023.45983648246;126.040886155353;272.658139863662;20.0504827682507;1185
365.10400887631;42.5601551828556;51.4285176044982;1.97014925373134;1187
345;20;41;6;1188
582.726869894595;19.9498592078686;103.989880712531;10.0355373073566;1189
47.6404494382022;0;5.9550561797753;0;1190
102.307692307692;5.38461538461538;11.8461538461539;1.07692307692308;1191
1154.19387267083;100.802958311863;107.859165393693;16.1284733298981;1192
124.155844155844;5.17316017316017;21.7272727272726;4.13852813852812;1193
2895;240;423;55;1194
854.832278685248;63.8667794420013;123.803295533725;7.860526700554;1195
505.864057533248;54.0946438742091;93.2817361223673;2.94573903544318;1196
190;15;27;1;1197
156.441064638783;4.22813688212928;26.425855513308;3.17110266159696;1198
1073.92523308623;84.8572926853546;146.125733473308;12.1503667816011;1199
110;10;8;3;1200
3307.59411569344;173.302086900105;378.293698261944;60.4081560051796;1202
614.377576257213;39.6372629843363;96.1203627370157;7.92745259686727;1203
349.503015873016;8.07111111111112;52.1295238095239;0.988095238095238;1204
144.584837545127;0;21.2057761732852;0;1206
173.354430379747;21.0126582278481;19.9620253164558;2.10126582278482;1207
40;0;5;1;1208
356.542791117825;5.08484486802992;51.9586183658882;1.01874368688185;1209
121.885118770033;19.7173837427746;14.7357310135468;0;1210
754.604553829358;32.0397661803112;115.754745210156;5.02984275777183;1211
360;25;42;3;1212
676.86561230037;15.6708016071276;82.0563502079844;7.03638633592985;1213
85;0;15;0;1214
69.3945945945946;0;17.2827027027027;0;1215
373.636189046024;4.98181585394699;44.8363426855229;4.98181585394699;1216
70.4216867469879;15.0903614457831;11.0662650602409;2.01204819277108;1219
1574.49915200339;69.9777400890396;152.951346194615;32.9895060419758;1224
183.799472295515;15.3166226912929;33.6965699208445;2.04221635883906;1225
326.384615384615;29.1538461538461;35.3076923076923;1;1227
311.268525389092;39.62915972874;34.8207332330053;3.94081931820088;1228
576.733169408446;49.3509922167794;88.7588279747619;4.11348864726359;1229
143.533980582524;3.98705501618123;27.9093851132686;0;1230
971.402007374847;53.0414313395744;137.705495117372;9.17190373183495;1231
990.679034641255;94.4060827696294;163.544572155375;9.94358369067673;1232
44.6564885496183;4.9618320610687;9.9236641221374;0.99236641221374;1233
95.5523255813953;25.1453488372093;11.0639534883721;0;1234
490;70;51;6;1235
497.426127910704;45.1586687370303;65.7425248674812;4.06006063130238;1236
788.391777509069;53.2043530834341;74.4860943168077;10.6408706166868;1237
1180;75;166;11;1238
313.542009884679;35.9802306425041;42.148270181219;2.05601317957166;1239
305.945736434108;20.062015503876;32.0992248062016;6.0186046511628;1240
625.918505215527;55.1097919713948;93.0364840509035;10.9894845698569;1241
58.08;7.744;12.584;0.968;1242
661.906844398707;104.208362134539;91.9590637436315;7.92585146468701;1243
3815;220;500;63;1244
445.320601076645;28.1345956147672;59.1993293557452;3.97424249994582;1245
995.466260543581;75.0351452671041;139.065135895033;18.008434864105;1246
155;25;26;0;1247
1211;95;159;18;1248
4675;300;565;64;1249
961.921527495831;78.9973607496634;129.22935723147;13.8245381311911;1250
312.497041302023;14.8985933414713;60.5241213008374;0.994550547839198;1252
925.452189326364;67.9967206505462;131.515048861945;9.49170178695411;1254
291.62590320475;4.94176648970303;17.335802863102;3.05084020023642;1255
185.742186633603;0;39.694222814912;1.00022194177123;1257
643.058375634518;35.4441624365482;85.0659898477158;10.1269035532995;1258
335;20;60;6;1259
170;25;27;0;1260
377.429058327745;47.2035048456362;50.8314092219512;3.94450809220785;1261
3554.40475734758;178.605684905996;478.374647364888;54.9082150824869;1262
1765;120;245;16;1263
528.126766147034;40.313535295474;75.5989600136029;3.02374122747724;1264
1560;125;153;27;1265
1081.81011679166;59.7736819057309;184.309780780458;13.8084695480127;1266
558.912621359223;29.9417475728155;63.8757281553398;4.99029126213592;1267
131.541501976285;20.2371541501976;14.1660079051383;2.02371541501976;1268
1513.58725405561;108.522711209745;164.457156244263;29.7363058851072;1269
730.691331656631;44.7362039789774;103.390338084748;5.96482719719699;1272
841.913597880999;43.7989733001676;110.957399027091;12.6530367311595;1273
270.387319613933;24.9301017083912;31.8168822450726;3.98216777986878;1274
1195.76770874555;142.704788286506;135.815591610606;9.8417095370004;1275
876.728903919621;99.7541965141728;89.067832312332;7.58024104785804;1276
55.5294117647059;0;5.94957983193277;0;1277
36.7422680412371;0;4.08247422680412;1.02061855670103;1279
48.5106382978724;0;7.54609929078012;0;1280
2212.05310114875;127.311438586593;347.06640736763;14.4220574919306;1281
123.29819780137;10.2430563197343;17.4202636598059;0;1282
9974.00874667153;574.792993800075;1075.6351468196;217.648432672579;1283
320;40;44;8;1284
611.663328872966;29.1197677131744;83.5359502029547;5.82395354263488;1285
425.47703180212;30.0265017667844;78.0936395759719;4.0053003533569;1286
1384.30350538373;78.5420428586514;269.988272326614;10.7995308930646;1288
2773.39308025633;143.596061575339;397.790772932333;54.7428400134729;1289
535;80;72;6;1290
367.303102625298;19.3317422434368;58.9618138424821;0.966587112171838;1291
81.6878980891719;10.8917197452229;14.1592356687898;1.08917197452229;1293
451.668938366889;34.6751251620222;60.3088271666108;1.98143572354412;1294
363.303167420815;9.81900452488688;45.1674208144796;6.87330316742082;1295
166.696658097686;10.1028277634961;28.2879177377891;2.02056555269922;1296
411.397258191724;31.5876138650605;67.4879539827084;7.43617954123835;1297
80.6504065040651;10.0813008130081;8.06504065040648;2.01626016260162;1298
237.447463768996;4.72197908401509;36.156742952163;1.88879163360603;1299
1192.81755833003;49.7007315970846;175.940589853679;15.9159377888315;1301
80;10;17;0;1302
797.93669791783;34.6910032656286;101.099495231261;14.8675728281266;1303
1335;45;182;25;1304
1001.00709318166;65.5435814938778;120.274835885069;15.9690618267901;1305
750.389024800306;31.3941850548928;86.5261127312185;16.588697206074;1306
479.735450215214;35.1625447503765;54.2861444484757;4.97913009824492;1307
443.76144675179;14.9619557376576;87.7445405470666;6.9340202790158;1308
31.0227272727273;0;4.13636363636364;1.03409090909091;1309
54.5439767576903;4.95854334160821;6.94196067825149;0;1310
25.0666666666667;0;2.08888888888888;0;1311
4165;150;643;28;1313
852.732793522267;58.4731058415269;101.353383458647;3.89820705610179;1314
179.016393442623;5.11475409836066;29.6655737704918;2.04590163934426;1317
359.545846682318;55.7051353450958;42.5371575352336;5.06398140250503;1318
270;20;24;1;1319
1790;120;235;16;1320
460.693543397196;12.4338396881042;77.7342176296038;3.14702831816762;1321
2088.15447036547;197.27422571202;323.103762304543;23.3345826304033;1322
467.536312411045;44.7884097792227;67.6396644210915;4.97350473684496;1323
487.991803278688;24.8975409836066;67.7213114754098;3.98360655737705;1325
267.469776422697;20.2067327551615;28.2624825989069;0;1328
102.941176470588;4.90196078431373;11.7647058823529;1.96078431372549;1329
90;20;14;0;1330
110;5;11;0;1331
394.43944427794;20.6575240304304;53.3950663814836;1.05469113985332;1332
1438.89339531214;74.5058068770042;189.058484950398;10.2445484455881;1333
295.974440894569;18.4984025559106;36.0718849840256;1.84984025559105;1334
160.896739130435;25.9510869565217;29.0652173913044;1.03804347826087;1335
525;20;73;7;1336
559.636363636364;29.4545454545455;75.6;7.85454545454546;1337
529.999724997406;59.9999688676309;74.9999610845387;2.99999844338155;1338
646.143066518713;62.1037559597166;108.097194474582;5.06091313484133;1339
260;15;37;9;1342
796.317567567567;54.0709459459459;107.158783783784;6.88175675675676;1343
2433.80457633938;131.205627269924;379.931340245369;26.7490222431017;1344
1125;130;134;21;1345
415;10;56;2;1346
895;70;149;16;1347
1245.20539837109;99.4926644848113;166.163962130323;9.91716490018041;1348
232.423245614035;24.7258771929824;43.5175438596491;1.9780701754386;1349
1132.57352941176;82.7450980392157;178.936274509805;8.2745098039216;1350
835.762057877814;84.0707395498393;78.1363344051447;9.89067524115756;1351
223.026164151437;9.91227396228608;38.6578684529157;3.96490958491443;1352
864.247814348576;76.3371729250469;119.891126137258;7.97781991389478;1353
5958.82428916232;169.588134497474;835.72325502344;45.3342420979331;1354
250.529661016949;15.0317796610169;21.0444915254238;2.0042372881356;1355
117.233644859813;12.5607476635514;20.9345794392524;1.04672897196262;1356
250;5;24;2;1357
211.02734092132;24.5380628978279;33.371765541046;1.96304503182624;1358
118.978723404255;14.8723404255319;23.7957446808511;0;1359
822.154546500458;27.7001287839199;169.894123208042;4.61668813065332;1360
740.903669309335;74.7999467858109;106.678864543065;4.83827876556845;1361
387.490297542044;55.3557567917206;58.3751617076326;3.01940491591203;1362
824.835228160005;39.9105466671497;130.653862959131;6.96828292747829;1363
341.84075213197;15.9982447894763;46.7914065127172;11.0056088978788;1364
532.285771375559;14.7857158715433;58.157149094737;5.91428634861732;1365
534.808259587021;9.6361848574238;76.125860373648;1.92723697148476;1366
337.56446991404;30.6876790830946;33.7564469914039;5.11461318051575;1367
414.767441860465;14.3023255813954;47.6744186046511;0.953488372093023;1368
405.704811134205;39.1040781816102;71.3649426814386;5.86561172724153;1369
943.883544892915;56.1357181550334;129.523914131082;19.0476928655779;1370
804.085222830335;20.7505863956216;97.5277560594215;10.3752931978108;1371
212.625018758858;19.7790715124519;32.6354679955457;1.97790715124519;1372
580;25;65;10;1373
931.164176987935;46.0170553733977;137.525563187942;7.28890031037128;1374
398.783661731762;24.915447481619;64.6878856520571;1.00041780185109;1375
1928.03010972187;129.867313090074;236.75810155652;27.971421280939;1376
1268.8519766538;81.4881299803791;145.175708584333;12.960547284524;1378
370;10;58;1;1379
270;10;43;3;1380
448.034934497817;49.7816593886463;58.7423580786026;1.99126637554585;1381
161.69014084507;5.05281690140845;27.2852112676056;1.01056338028169;1382
710.2224147029;39.7325162664077;111.34943727932;4.91985664145044;1383
1085.74857101096;81.6099114289753;101.11657433921;25.5011411847762;1384
540.635635635636;24.7997997997998;80.3513513513514;1.98398398398398;1385
600;45;87;8;1386
115;15;20;0;1387
437.316553973187;20.1065082286523;55.2928976287935;8.04260329146088;1388
820.932975846944;56.4391420894774;127.218269151986;10.2616621980868;1389
523.48840974084;31.5543439222037;71.582317305119;4.22913299553714;1390
104.779411764706;5.23897058823529;25.1470588235294;1.04779411764706;1391
368.828666453979;11.3462106363967;42.9609919817445;3.48344455466055;1392
286.692015209125;34.6007604562738;32.6235741444867;2.96577946768061;1393
523.28125;30.78125;55.4062500000002;7.18229166666669;1396
531.490255072705;39.5584599105917;95.0485138709232;7.84793393484564;1397
702.715678919729;68.3195798949737;96.6234058514629;3.9039759939985;1398
1098.13288069835;28.64694471387;183.340446168768;7.63918525703201;1399
65.4744525547445;0;10.0729927007299;0;1400
1055;25;179;5;1401
332.725546835148;24.4999289592694;47.1935652132192;2.0481178793381;1402
560;20;74;9;1403
52.5373134328358;0;7.64179104477612;0;1404
654.858968866413;40.6251366958003;81.1929938590072;9.0221269724847;1405
83.3136094674556;4.16568047337278;17.7041420118344;2.0828402366864;1406
520.555448792032;30.2742350081993;67.7567112444583;5.08651087156383;1407
358.552534939667;4.04364390701275;55.0071534673559;1.97075977089967;1408
183.579836733146;19.9802498076914;15.9228587377647;2.99280378381779;1410
124.533582089552;0;11.955223880597;0.996268656716418;1411
300.477815699659;0;38.7713310580205;3.87713310580205;1412
210;20;29;0;1415
481.318251531187;23.6707658535419;51.2602050276421;11.8295364847827;1416
509.999713611173;48.5714012963022;78.6856701000096;1.94285605185209;1418
3255.10554087256;155.882741482662;546.289188667309;24.5053383414689;1419
710;40;96;17;1420
343.093026291295;34.9103271690756;61.8412415581263;5.9871528053841;1421
691.687453233496;32.3364488589857;96.4195564970676;7.06633115179937;1422
497.923923006416;79.5004582951421;63.6003666361136;5.85792850595784;1423
935;55;129;8;1424
132.727272727273;5.1048951048951;20.4195804195804;3.06293706293706;1425
1250.03178297376;80.0839820435493;191.166806790003;13.9994773496985;1426
3405.27643062739;217.624572902209;464.561629767379;58.390798609745;1427
48.8721804511278;4.88721804511278;9.77443609022556;0;1428
351.286133624663;20.4494030774634;48.6408761221181;6.04718464861223;1429
265;0;29;5;1430
611.350029097905;44.3563352463917;90.9131413630413;11.1199936630609;1431
105.204633204633;12.1389961389962;19.2200772200772;0;1432
160;0;22;1;1433
223.563786123126;26.7589296698673;21.3237713094219;4.25595342810361;1434
1073.99963555461;65.3942672612319;228.378661365492;12.0758844067131;1435
276.612244897959;15.3673469387755;50.2000000000001;1.02448979591837;1436
119.207317073171;5.18292682926829;15.5487804878049;1.03658536585366;1437
75.7575757575758;5.05050505050505;5.05050505050505;1.01010101010101;1439
356.739745403112;29.3210749646393;49.8458274398868;2.93210749646393;1441
2069.16249513033;156.483118489799;297.373217436075;43.366819645903;1443
637.816158119513;40.2957891049198;56.0480158340003;10.0164038088748;1444
327.263895820699;20.1896698323071;48.3593485405752;3.03240811197285;1445
788.576331054062;49.3478158934999;110.344140085617;2.02052882980018;1446
554.919977382198;33.358719734054;80.2703462805766;10.4265137128444;1447
186.710295703489;21.7771402581853;32.9827682239678;1.89510408918704;1448
353.821571238349;19.387483355526;37.8055925432756;5.81624500665779;1449
1662.31861797343;122.229310145106;217.079254817708;22.4901930666994;1450
2953.40484119027;180.709224134529;410.258779116228;36.8316164311468;1451
482.959357436165;54.9908317793501;61.6614189367071;9.82457313672822;1452
350.52744200871;30.0660051670303;64.3641608574322;1.01888159081077;1453
484.528020136326;40.4021811254937;67.6332513214588;7.070852304412;1454
5;0;2;0;1456
1299.99856894309;79.9999119349595;156.999827172358;21.9999757821139;1457
255;10;28;5;2001
267.641196013289;25.249169435216;27.2691029900333;6.05980066445184;2002
466.383928571428;15.0446428571429;64.1904761904761;6.01785714285714;2003
70;5;17;3;2004
186.5625;15.546875;29.0208333333332;1.03645833333333;2005
124.358022242987;5.15131324796857;14.7719060586832;1.03026264959371;2006
77.44;4.84;4.84;0.968;2007
167.854671280277;0;21.3633217993079;2.03460207612456;2008
252.909787799568;0;38.3739834022341;3.10862320753896;2009
87.457627118644;0;12.6327683615819;1.94350282485876;2010
510.014526259429;34.6611813962719;57.4385291709647;7.92255574771927;2011
39.4366197183098;0;6.90140845070422;0;2012
205;20;26;6;2013
275;35;44;5;2014
50.6578947368421;0;7.09210526315788;1.01315789473684;2015
123.853211009174;5.1605504587156;22.7064220183486;1.03211009174312;2016
113.894561819715;9.90387494084474;21.7885248698584;0.990387494084474;2017
1140.60749238712;85.3836009970292;158.107917936133;20.8486928367499;2018
147.780821917808;5.0958904109589;23.4410958904109;2.03835616438356;2019
245;30;36;0;2020
34.2134831460674;4.8876404494382;5.86516853932584;0;2021
180;10;23;2;2022
43.1851851851852;7.85185185185186;3.92592592592592;0.981481481481481;2023
30;0;4;1;2024
173.584905660377;24.7978436657682;13.8867924528302;0.991913746630728;2025
103.237916638756;0;28.2338479564739;3.79028973843179;2027
1271.48223612805;39.8953283482082;170.330144716825;19.8599556362456;2028
210.388528210472;10.0266160990993;24.0640098720352;1.98224734531841;2029
143.029739776952;5.29739776951673;23.3085501858737;1.05947955390335;2030
270.451183267251;23.7552487013693;48.8478477173063;9.71048844925793;2031
140.98814229249;14.5849802371541;15.5573122529644;2.91699604743083;2032
43.1851851851852;0;5.88888888888889;0;2033
54.406779661017;0;9.06779661016949;2.72033898305085;2034
114.179068600921;9.92861466094962;15.8857834575194;3.97144586437985;2035
40.4597701149426;10.1149425287356;7.08045977011492;0;2036
734.580055121007;25.1964167751099;108.837130350444;15.1237477640033;2037
21.7241379310345;0;6.51724137931032;0;2038
75.4949707250193;5.03299804833462;11.0725957063361;2.01319921933384;2039
56.6327683615819;4.04519774011299;17.1920903954802;1.01129943502825;2040
340.848444656214;40.0998170183781;39.0973215929185;3.00748627637835;2041
198;20.3076923076923;16.2461538461539;2.03076923076924;2042
30;0;6;1;2043
5;0;0;0;2044
302.244343870142;11.2089761736807;42.4254551082872;5.83241530003804;2046
62.051282051282;5.17094017094017;13.4444444444444;3.10256410256409;2047
63;0;9.69230769230769;0;2048
311.396152843508;20.3874036366048;36.2575774296243;6.00924127858594;2049
140;0;24;0;2050
184.138732901265;4.93065141134247;17.9373352715524;0;2051
65.3426573426573;0;8.16783216783216;2.04195804195804;2052
261.280701754386;0;29.5789473684211;3.94385964912281;2053
260.313857119423;40.260925026359;27.7015396799358;2.01304625131794;2054
35.2727272727273;3.91919191919192;3.91919191919192;1.95959595959596;2055
63.1638418079096;0;10.6892655367232;1.94350282485876;2056
602.513034814882;25.3156737317178;95.1869332312587;14.1767772897619;2057
415.225118483412;14.4845971563981;66.6291469194312;3.86255924170616;2058
1136.31602373887;29.9554896142433;149.777448071217;55.9169139465875;2059
127.744543227537;7.93275840211534;16.9588344170324;0.964810125178073;2060
124.310585824736;0;16.2144242380091;5.40480807933635;2061
50.7352941176471;0;3.04411764705882;0;2062
161.949134910388;4.05510457709602;23.2575934626884;3.03139106266565;2063
1521.44574306348;45.4917331813;193.087134169518;40.4370961611556;2064
269.387417218543;15.2483443708609;53.8774834437087;3.04966887417219;2065
128.151658767773;9.85781990521328;12.8151658767773;0.985781990521327;2066
95;10;15;1;2067
50.4656781581633;0;6.05588137897962;0;2068
62.4132231404958;7.80165289256198;3.90082644628099;0.975206611570248;2069
205;10;34;6;2070
347.83950617284;19.8765432098766;45.716049382716;4.96913580246914;2071
119.368421052632;4.97368421052632;13.9263157894737;4.97368421052632;2072
279.000269863293;9.8145305533339;40.239575268669;4.90726527666695;2073
283.797830086801;19.8019328317688;26.9140476811454;2.91271908449182;2074
85.2413793103448;8.11822660098522;13.1921182266009;2.0295566502463;2075
83.0399999999999;11.8628571428571;6.92;0;2076
71.0709677419354;0;8.88387096774193;2.96129032258064;2078
63.1578947368421;0;12.6315789473684;0;2079
158.61429593455;10.0026993477107;24.9906192295251;1.98183401142656;2080
224.802385890833;10.8832339212153;37.5740119294541;4.35329356848612;2081
54.009009009009;0;7.85585585585586;0.981981981981982;2082
345.520694259012;29.1989319092123;38.931909212283;3.8931909212283;2083
175.000235015478;15.0000201441838;21.0000282018574;1.00000134294559;2084
541.689736884913;12.835467458249;66.2808703906129;13.1769381741413;2085
528.783338862584;29.9288391540925;58.9470778499068;10.9664222965136;2086
9.66666666666666;0;0;0;2087
46.4285714285714;4.64285714285714;7.42857142857143;0;2088
503.821600952161;40.9390573454535;57.3442800310633;8.19923965966788;2089
109.490740740741;0;12.9398148148148;0.99537037037037;2090
41.1111111111111;5.13888888888889;6.16666666666668;1.02777777777778;2091
547.467152801807;19.3793682407719;62.9829467825087;11.6276209444632;2093
179.69613570217;12.5137845209238;27.1730464731567;5.21378961032185;2094
2128.84612439729;130.529184990978;308.913042745016;72.7984702366731;2095
88.6699507389163;0;17.7339901477832;2.95566502463054;2096
134.48275862069;4.98084291187739;21.9157088122605;1.99233716475096;2097
247.613333333333;5.05333333333333;19.2026666666667;2.02133333333334;2098
165;10;17;3;2099
60;0;6;3;2100
55.561224489796;0;8.0816326530612;1.01020408163265;2101
72.6486486486487;0;12.4540540540541;2.07567567567568;2102
554.468085106383;39.6048632218845;68.3183890577507;11.8814589665653;2103
40;10;7;0;2104
105;10;11;1;2105
304.692936458666;20.6571482344858;37.1828668220744;11.3614315289672;2106
31.3663366336634;3.92079207920792;0.98019801980198;0.98019801980198;2107
62.5316455696202;0;6.73417721518987;0.962025316455696;2108
253.418359870487;0;36.891077930839;3.94523768524435;2109
957.041984732824;50.9064885496183;158.82824427481;11.1994274809161;2110
298.700070036115;24.8916725030096;43.8213144373148;1.99133380024077;2111
265.445026178011;20.4188481675393;30.6282722513088;6.12565445026176;2112
