chomeurs15-64ans;nombres_artisant;nombre_de-salarie;chomeurs15-24ans;CODGEO
18.4563795167815;43.7201016831258;323.538168442315;3.89173811072781;1001
1.00810473975459;5.04052369877297;93.7338812271841;0;1002
636.631136316194;365.045805956046;5665.52454044945;223.93102615901;1004
42.7121382671552;122.047401878027;813.913498739272;7.48107600024739;1005
2.97368421052632;0;41.6315789473684;0.991228070175439;1006
78.5630360573571;51.2086623183048;1167.72316152026;17.035031293906;1007
21.3288195302155;15.6707526328737;361.73043132119;2.87476018867421;1008
6.8172859062166;24.840762882102;95.5014516213681;4.63415088192098;1009
24.8458484162315;48.1172464757127;452.828484460287;7.64996650555279;1010
5.69184357292417;13.6076459556176;148.895008621825;3.64386784943641;1011
7.67868997641406;4.40161948358963;123.857466244687;2.06397105299454;1012
4.08695652173913;0;41.8913043478261;1.02173913043478;1013
105.777800183068;81.8556898741547;1247.39004016783;31.4364465627583;1014
22.5608569192459;10.3549983480393;226.184159369904;9.24258985513193;1015
9.98938970897816;25.1525151226171;169.200080260572;2.98725818227685;1016
10.6964100778721;4.78698901375013;143.97870518926;6.31056313188558;1017
1;0;7;2;1019
25.0827675100039;63.4840546403681;598.459643933384;18.270385963992;1021
31.0275443781729;26.4886256784134;411.212172296712;14.9813621830129;1022
2.02631578947368;0;28.3684210526316;1.01315789473684;1023
74.4989355734986;136.325646208754;1406.44219310042;21.9910774147937;1024
85.7950492858315;110.19873353922;1675.18401215514;32.7556567809451;1025
24.2381647991639;15.1186471308178;384.62250773971;10.0380902494139;1026
51.7057340051374;60.4887283110549;1495.300164917;18.5777296183309;1027
9.88642411032394;39.8956467475452;242.603465891821;0.968170387305831;1028
13.7958917479899;32.9512102118264;282.801387817168;5.17998652833655;1029
30.1729200836758;49.5598881794465;338.479099272776;3.8812193862632;1030
151.213149050783;77.3798188217306;1229.81297134507;47.5606021264891;1031
99.4517955725755;97.3878119527885;1378.14404137742;24.6013123038102;1032
851.693593625821;401.277714265914;6252.26289435936;229.349427754367;1033
303.271390359117;219.116833099601;3087.35036413516;99.0790159175101;1034
3.97498154050763;20.0036309426951;123.297896197971;0.991594035853365;1035
24.0829107527317;68.8861270218478;440.267453704724;3.9988003436947;1036
10.9168892220202;10.2552964151209;112.794269539685;1.02543739290559;1037
10.8892919706105;44.5967381412262;298.251658991645;5.00623766046171;1038
8.02946196436012;10.0190552838711;207.808730786625;3.03304403433758;1040
19.058316352248;20.1474082898127;315.925531127001;9.09282192356955;1041
7.14297219733719;10.0246506404074;128.478299570976;0;1042
91.0222886110793;149.070284143824;1871.91337848318;41.7408391813339;1043
23.8432252183368;10.5380910951717;250.983675207129;11.8984789014271;1044
8.08625196177611;5.02722141605618;117.283882209796;1.01385802154797;1045
11.6785926704523;49.8494720772845;397.519488602056;1.94322546471847;1046
33.6179028869902;66.1418942621858;601.988201725973;10.1686342549905;1047
83.6106026161229;176.211394041916;1324.43367339102;26.165812804206;1049
4.06331402528815;55.4577293142262;141.023505473423;3.04740279204443;1050
4.61165048543689;9.22330097087379;27.6699029126214;0;1051
2.08355079781554;37.6747308920837;110.872142143528;0.962496583818398;1052
1778.18421451325;664.429465621618;13967.8526132702;662.398723284622;1053
27.2335841810381;86.3494950728508;646.921511039865;8.63223687731875;1054
5.91728119634845;10.0834247448249;123.147347100749;0.970062910553572;1056
6.00068305222734;30.0382305570383;208.782530811861;2.97078023164614;1057
22.8823175320484;24.6773493318149;301.267616113895;8.01919279925856;1058
10.6846361180378;18.0982775106219;199.867527923403;1.80800814210877;1060
27.8651731650748;49.7138482084684;418.279219884312;3.93069226417868;1061
22.0220705995619;52.3406888988124;393.041240576834;6.22961958844843;1062
13.6850217039405;29.396396164843;207.502161816684;4.90801656419241;1063
28.0836978505242;40.1062813574501;488.306822162551;8.97513411161717;1064
37.9141831321293;87.2708895013507;759.272701787388;7.13258363287185;1065
1.06741573033708;0;27.752808988764;0;1066
6.11447873062473;15.3551728222661;129.633503356427;1.05102716226389;1067
22.5058107243492;24.8649689142897;275.556331652196;13.5995946975008;1068
25.9427103464569;50.7714957400881;685.412527314956;14.393547556423;1069
139.107205460198;56.767143985354;2568.0586162868;26.6206550557449;1071
86.7764166611096;103.547394215413;1256.19755663879;26.8876346962369;1072
18.4240162581078;29.8292586939048;355.687572929603;5.85197862608336;1073
57.0659174496216;120.030247114206;1036.67851279803;24.3213014730468;1074
31.5468863445176;76.1669034393955;613.088668268631;12.2385138291845;1075
1.92248062015504;4.8062015503876;41.3333333333333;1.92248062015504;1076
6.12972972972973;15.3243243243243;62.3189189189189;1.02162162162162;1077
36.5596068719986;50.6732409238595;674.975539657923;8.09415954606548;1078
15.3299674773798;30.6650318004052;222.799614807098;5.11032897898168;1079
17.4887918976569;29.3686990836711;247.176359775744;2.89955309021902;1080
29.5239468908351;18.7481706532573;293.448813030812;1.93570123332;1081
5.55905431121841;9.02749119037139;230.825439129043;2.2007903293756;1082
21.2054544821124;73.2811509457604;444.21512541812;2.9046507656125;1083
19.2781379564778;50.4342477200198;361.828399922211;2.01917568864113;1084
3.98844847218264;9.88493208433444;175.068824148199;0;1085
7.08188158804621;10.4732073547744;107.050215260654;2.05720127120346;1087
18.6099911242403;15.8546563617715;432.28531129538;10.2836895763629;1088
49.7294469619886;40.7589252920024;974.877773576628;17.2522160952414;1089
